filename,label,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,de_chroma_stft,de_rmse,de_spectral_centroid,de_spectral_bandwidth,de_rolloff,de_zero_crossing_rate,de_mfcc1,de_mfcc2,de_mfcc3,de_mfcc4,de_mfcc5,de_mfcc6,de_mfcc7,de_mfcc8,de_mfcc9,de_mfcc10,de_mfcc11,de_mfcc12,de_mfcc13,de_mfcc14,de_mfcc15,de_mfcc16,de_mfcc17,de_mfcc18,de_mfcc19,de_mfcc20
XC572379.mp3,amecro,0.3387157917022705,0.03422423452138901,3616.9208960253736,1966.0749473420499,5831.529003078655,0.2840845140360169,-300.70465087890625,-73.6811752319336,-152.79641723632812,-18.380102157592773,-35.21381378173828,25.62163734436035,-22.152524948120117,5.735148906707764,-17.487030029296875,10.22835636138916,15.871177673339844,7.979019641876221,0.756661057472229,4.433058738708496,-7.68949031829834,12.170886039733887,-10.904187202453613,7.808011531829834,-9.826265335083008,0.7532045841217041,0.24178459244763917,0.0054059585496008195,4285.64066922131,1533.2638616948827,5891.8402203058795,0.3600412142478814,-675.9628292946966,-102.24904157387931,-79.0693465857444,61.28327320322398,9.801130492442082,5.114813724569191,-21.657692937272436,4.949945729112779,-4.689747480883516,8.964613462125914,-2.649460875094205,3.687364846812672,-3.5838976082810934,-1.6903136450488605,-2.579840233373782,5.844545488106739,-0.5709058699723485,1.8427917319011202,-6.1252238096676335,2.6822043469327026
XC556240.mp3,amecro,0.6061914563179016,0.02905053272843361,2733.326160858198,2403.171895344783,5491.7616466547815,0.17171442428691275,-289.0522766113281,69.9807357788086,-41.882755279541016,-1.9946874380111694,-9.688920974731445,13.931745529174805,-7.4329729080200195,6.577132701873779,-8.319080352783203,6.062741279602051,2.2286617755889893,6.1675872802734375,-1.0144762992858887,5.590163230895996,-6.1584672927856445,7.259818077087402,-3.8101260662078857,4.11163854598999,-1.3712953329086304,5.2335524559021,0.23929343658430605,0.00599942970445647,5566.04965547835,1787.2113317117191,7247.40416251573,0.32419417208473156,-739.769616824841,-42.920805791542364,-27.253677955690197,11.779567765300127,5.635906697414798,10.560958913658549,-9.15713528396307,-0.9666646902934696,-2.2793300328622053,2.8131289509695447,-0.9805182594293658,1.6793473691163392,0.5672781932453456,1.0586129721649327,-5.341579106816581,2.657883404959498,0.36691419632596023,0.6014443994911691,-0.8159284905828462,1.9591099283411366
XC550085.mp3,amecro,0.40276074409484863,0.0763968899846077,3645.575802141395,2173.824225464456,6076.5843594784765,0.2948552617963576,-234.25927734375,-1.37814199924469,-78.33036041259766,-14.361616134643555,-44.13425064086914,0.24688906967639923,-35.709510803222656,-14.268348693847656,-18.094409942626953,4.502227783203125,-14.763200759887695,4.674160003662109,-5.398806571960449,3.446373224258423,1.0500059127807617,3.501896858215332,-4.8511528968811035,-0.022472983226180077,-0.2934536933898926,2.5059218406677246,0.20489856630821113,0.02322163761729028,4834.92233908186,1041.8496363318638,5792.545723820364,0.41255561879139074,-550.6900894789675,-34.75881983516361,-29.3850235061557,17.117973317536272,7.182840998271242,4.383364672945239,-8.737606963806101,-3.539987895701138,2.564729336998189,6.360791415496448,-6.90995888916681,3.638154200706174,-0.9548686830854903,-1.682335172066412,1.7215432002316808,0.47631783571514696,-1.2137788522537716,0.3033001739418391,-0.21465331171827984,1.033575546343813
XC531008.mp3,amecro,0.5140742063522339,0.021600687876343727,1988.8332653022878,2266.8359060949183,4205.494756283967,0.08700049737965838,-392.1107482910156,92.4145736694336,-31.003238677978516,-25.71456527709961,-27.978357315063477,-5.113560199737549,-25.7215518951416,-19.182483673095703,-29.015666961669922,-20.897539138793945,-24.957468032836914,-22.92036247253418,-19.10334587097168,-16.577991485595703,-14.664005279541016,-4.1724934577941895,-7.206472396850586,-3.004779577255249,-9.661408424377441,-0.3240112066268921,0.26020634547039934,0.005689892486666816,7590.447075292037,1005.1870203110377,8684.033203125,0.5805648898486024,-707.9862311423992,-24.432155402258093,-35.57478309885894,19.733767219356494,4.037944595396768,7.233254561616535,-10.382560414663988,0.6929004764079645,-0.75911660662155,1.0052365040849178,3.0980126528332805,-3.6024068673953753,3.895023613266358,-3.4466579385324625,-0.23146555108414132,0.6409195507922857,0.9182575206207078,1.0692086205805122,-2.228328118193146,0.9052720402870916
XC516376.mp3,amecro,0.5894195437431335,0.056681178510189056,2002.2419884618294,2366.3132282519123,4432.1361328125,0.0957515625,-152.19256591796875,119.3868637084961,-4.404913902282715,-2.504013776779175,-14.539859771728516,13.376017570495605,-5.360531806945801,4.508538722991943,-6.963249206542969,11.056790351867676,0.315204381942749,9.013811111450195,-4.8771162033081055,5.71909761428833,-2.013538360595703,10.534158706665039,-3.099396228790283,6.204419136047363,-5.910584926605225,5.080588340759277,0.2306899394693919,0.003007302654365955,5805.194419418354,1470.2986664850332,7013.588203125,0.5156296875,-756.6155020913541,-43.992499732846326,-39.58768526263744,25.95310860544815,8.184370083146934,-1.5014985870140012,-5.1807967448312,2.589690060553587,-5.9335603834504305,2.3482115294961243,3.0692597082608954,2.0776267858437194,-3.5672475101716437,-1.0388627279688896,-0.40627773031933256,2.802786735985893,-1.6075362188420592,2.183332114630232,-2.002363977719318,-0.5684321424554871
XC578154.mp3,amecro,0.5947366952896118,0.02908671274781227,3629.9292349627167,2596.4838084926682,6759.244616278286,0.26791592301993533,-206.52972412109375,19.254304885864258,-62.76469039916992,-23.752214431762695,-49.91352462768555,-19.32980728149414,-28.046714782714844,-14.214378356933594,-27.57608413696289,-3.6699581146240234,-19.867277145385742,-1.393280267715454,-14.30144214630127,-0.9344586133956909,-11.363373756408691,2.3115999698638916,-10.033793449401855,0.13246683776378632,-11.04322624206543,2.853638172149658,0.24717264340535797,0.004040733883393701,5190.7700998720065,1693.9987000534834,6820.804517022495,0.4483432112068966,-726.4175947281382,-55.02473138479255,-35.50674912269278,31.93007929063227,1.280437407012777,-1.3502974521755444,-3.0616582142462025,1.7938869096604655,-5.7150150364151955,5.33559102009454,-1.6426719308625366,3.014423743417964,-4.011393305854444,2.621961949096031,-1.6472683048408867,-0.6080237650035933,1.5047729719537961,1.8208314583902356,-3.8912982475406213,2.057599491723029
XC563629.mp3,amecro,0.5691605806350708,0.021165503188967705,1917.4797670819378,2381.7807013151732,4443.42041015625,0.06259715800382654,-286.915283203125,100.16999816894531,-10.429035186767578,28.72590446472168,5.160484790802002,26.84927749633789,4.916635990142822,16.784032821655273,5.937291145324707,18.493877410888672,2.691500186920166,11.713005065917969,-2.992902994155884,7.61106014251709,-3.3545982837677,8.490760803222656,-4.837383270263672,4.773224353790283,-6.920169830322266,2.1222169399261475,0.38236798508499703,0.00036885232895588903,4666.593325495299,2169.6240214214936,7304.150390625,0.3608448262117347,-854.3932315765845,-175.43880012715854,-72.75791011452623,65.71501852875934,18.816124549945265,-2.9170002519000757,-21.707867652698802,8.176773475223651,-3.154727316257678,4.903503236713156,-6.214557903166208,11.636689770696977,-7.270350759636786,1.4085669901345474,-8.806290003860736,11.814407133312558,-4.948036875585142,4.169334871353127,-6.643322694469027,5.338505975091296
XC533366.mp3,amecro,0.6369467973709106,0.012469906359910965,1142.9481101407846,1786.2904695319578,2171.088428611527,0.032180950598802396,-430.23712158203125,131.0647430419922,-12.295026779174805,4.71013879776001,4.967258930206299,24.53508186340332,15.572303771972656,12.5491943359375,4.217287540435791,18.53045082092285,12.280289649963379,11.205116271972656,8.334317207336426,6.380580902099609,2.231131076812744,7.651392459869385,2.5333902835845947,3.2631731033325195,0.7672978043556213,3.73569393157959,0.20533653899180251,0.00038811833237729714,5985.580355740855,1413.0158627785252,7209.239041448353,0.534928775261976,-961.7704749258811,-26.515146582438643,-26.459797746838603,14.802026010390131,3.969667998023839,2.253361952363023,-1.6166874482579816,-1.577558871478242,-4.954384482137495,4.9714238627220535,0.6087925530355448,-0.8527843411784126,0.49355933352600007,-0.4391142625506645,-1.760631678976136,1.849659723641208,-0.38704949059668137,0.5549068093932268,-0.8036125724138503,0.5361082505660072
XC464018.mp3,amecro,0.36070942878723145,0.01760157011449337,1685.7290181433636,1614.6880198189722,2717.9724709613142,0.11023082110225506,-314.9575500488281,121.56537628173828,-62.96321105957031,-0.6018840670585632,4.6304402351379395,42.353153228759766,8.898411750793457,-9.751545906066895,-1.0278280973434448,25.00873374938965,9.415672302246094,17.945837020874023,11.039798736572266,4.619717597961426,-8.76922607421875,9.919573783874512,4.853787422180176,10.55762004852295,-1.4514292478561401,3.7752113342285156,0.22161020126143421,0.0003960224175879311,3589.2772515987194,1468.2644343427157,4884.336613348076,0.3063923077857698,-917.5592480120711,-65.27939591934094,-106.89827418732771,42.225232216755145,26.31813349217376,18.50329139207864,-18.909529442854225,-18.526200634331015,2.5569932818331362,15.983950854193605,-3.526165492208722,-4.501892188213873,5.90142839629409,-1.4604976499265792,-8.93406748811288,4.269929695022731,3.7502169335407496,3.704023024061662,-5.119400836529637,-2.5284962911592492
XC460872.mp3,amecro,0.5092259645462036,0.006830285303294659,2778.6349421722857,2580.686919352458,5919.685088008283,0.16326438566767068,-534.31396484375,65.66273498535156,-12.698763847351074,-2.834186553955078,-7.738285064697266,27.522491455078125,-1.0845192670822144,8.26083755493164,-9.70678997039795,3.712911605834961,10.809420585632324,-1.6269506216049194,5.8769917488098145,-0.6544698476791382,-8.829244613647461,4.264694690704346,-4.166638374328613,4.613298416137695,-1.8713072538375854,2.8276116847991943,0.308116939054324,0.0008373678910837923,4983.361896230034,1660.9073587993735,6759.696206701808,0.17572242093373494,-910.0405198802739,-55.33432434085785,-33.38245334242875,7.1939217538219795,10.38108822067951,12.843339899183471,-5.560969385361858,-5.350984475663185,-3.460495510186345,2.805105475582208,0.6265199277540969,1.6372174963731143,-0.3270883819470562,1.7445270428311188,-5.040315384037872,2.929649213666216,-0.9447321798018898,0.5864186855657401,0.4974551201530078,0.49480195726102333
XC454607.mp3,amecro,0.4704728126525879,0.10795853286981583,1798.1492650824277,2398.055568188657,3879.3628323462704,0.07304136214717742,-131.83242797851562,115.01276397705078,1.2936408519744873,12.110182762145996,23.059772491455078,33.29492950439453,1.5882998704910278,13.810982704162598,-2.6690776348114014,8.36866283416748,-12.846445083618164,-1.798982858657837,-7.955172538757324,9.6483736038208,-6.795516014099121,9.596352577209473,-1.6484886407852173,3.857710361480713,-17.00967025756836,-2.4005026817321777,0.31368925794693064,0.013123624601567343,5459.823377492236,2128.339810424423,7582.900114982359,0.46958086567540325,-562.9700429393731,-94.1816251766774,-27.671223953243967,23.108253619544936,20.89800251328104,-3.00321060803454,-20.55987111051853,5.957434946588398,4.3747314441156995,6.099325545011051,-13.67210535703247,11.924841740730528,-7.428739767575235,4.298764433674497,-4.2018633456011445,3.113539676528224,-1.6858416432275274,5.2227413455476155,-7.247092336914152,2.569468886259916
XC453754.mp3,amecro,0.5833505392074585,0.03193667158484459,1904.0367417584177,1716.763988857394,3545.29546875,0.117915625,-227.33714294433594,127.76740264892578,-56.017024993896484,5.794764995574951,-8.770038604736328,9.796629905700684,-9.251632690429688,-3.877246856689453,-4.447915077209473,5.027098655700684,-3.288062572479248,3.305270195007324,-3.9403374195098877,2.8064239025115967,-3.435231924057007,2.8951637744903564,-3.6323094367980957,1.9664573669433594,-2.4596104621887207,0.7120381593704224,0.2431061874528501,0.0033838599553709897,3862.5022611541376,1057.023161591532,4870.534921875,0.2979875,-675.6642611445068,-37.7414419518426,-23.247010165382008,13.157578054400542,6.8253469291084095,8.284382899357679,-13.730910301997245,-0.39928718615309117,2.071461676619215,3.601544966083314,-2.0244816223591644,1.8876374180019786,-3.934542223123674,1.9052263801035525,-0.45862102691453693,1.3529584078715664,-1.2138334572218754,1.4352832431387585,-1.730792926778118,0.16203721349195954
XC425503.mp3,amecro,0.5234395265579224,0.011379568837583065,2614.7187260287665,2226.8830551421825,4970.404553022541,0.15753607411202186,-346.3711853027344,55.94709396362305,-73.23617553710938,-19.152559280395508,-31.442142486572266,-12.066167831420898,-41.19007110595703,-22.210783004760742,-34.0248908996582,-12.40910530090332,-29.076210021972656,-9.380197525024414,-16.767457962036133,-3.543186902999878,-11.200392723083496,2.042661190032959,-10.522560119628906,0.5349218845367432,-4.425882816314697,4.979265213012695,0.2487138742029914,0.0025516994259108736,5486.480788537104,1961.8888895694934,7514.793721183401,0.46455558401639346,-760.2739436858603,-57.13150113961073,-49.53018245672913,24.494293917228262,16.98259616219502,9.133209375754115,-20.960738944443392,-2.0569582130506925,3.8132885128129614,7.353284192250423,-4.412083007025792,1.60337858838066,-4.118188971041493,3.037791598837033,-2.2313048211382522,2.655332232342075,-0.42235264500317354,0.0930908119799112,-3.1273278014470245,3.1867360939364375
